keyword,lang,district,cid,lang_code_id,com_ctgry_sn,cate_depth,multi_lang_list,main_img,post_sj,sumry,schdul_info_bgnde,schdul_info_endde,creat_dt_text,updt_dt_text,post_desc,place,relate_img,tag,extra_disabled_facility,extra_cmmn_telno,extra_cmmn_hmpg_url,extra_cmmn_use_time,extra_cmmn_important,extra_closed_days,traffic_adres,traffic_new_zip_code,traffic_new_adres,traffic_map_position_x,traffic_map_position_y,traffic_subway_info,tourist_guidance_service,tourist_safe_mng
문화관광,ko,종로구,KOPhaq0oj,ko,Cg1x6l1,문화관광  > 전시시설,"ko:KOPhaq0oj,en:ENPhaq0oj,ja:JPPhaq0oj,zh-CN:CNPhaq0oj,zh-TW:TCPhaq0oj,ru:RUPhaq0oj",https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=82111&fileTy=MEDIA&fileNo=1&thumbTy=M,2026 여유작 콘서트,가을 하늘 아래 푸르른 잔디밭에서 즐기는 우리 음악 나들이,2026.09.24,2026.09.25,2026.09.07,2026.09.11,"<div class=""se-contents"" role=""textbox"" style=""box-sizing: content-box;"" data-document-fixed-width=""false"" data-document-padding-top=""18"" data-document-padding-bottom=""18"" data-document-padding-left=""23"" data-document-padding-right=""23""><style type=""text/css"" data-seresponsive=""true"">.se-contents .se-scrollbox{overflow-x: auto; -ms-overflow-style: none; scrollbar-width: none;}.se-contents .se-scrollbox::-webkit-scrollbar{display: none;}.se-contents .se-responsive.se-image .se-caption{max-width: 100% !important;}.se-contents .se-responsive.se-image, .se-contents .se-responsive.se-video{max-width: 100%; height: auto !important;}.se-contents .se-responsive.se-image > *, .se-contents .se-responsive.se-video > *{max-width: 100%; min-width: 10px; height: auto !important;}.se-contents .se-responsive.se-video .se-video-wrapper{position: relative; padding-bottom: 56.25%; height: 0; overflow: hidden; display: block;}.se-contents .se-responsive.se-video .se-video-wrapper > iframe{width: 100% !important; height: 100% !important; position: absolute; left: 0px}</style><div class=""se-div"" style=""text-align: left; padding: 5px; width: calc(100% - 10px); overflow: auto;""><p style=""text-align: left; line-height: 1.6; margin: 0px;""><span style=""font-family: NotoSansCJKkr-Regular; font-size: 12pt; color: rgb(51, 51, 51);"">가을 하늘 아래 푸르른 잔디밭에서 즐기는 우리 음악 나들이</span></p><p style=""text-align: left; line-height: 1.6; margin: 0px;""><span style=""font-family: NotoSansCJKkr-Regular; font-size: 12pt; color: rgb(51, 51, 51);"">추석 연휴, 삼현과 피리밴드 저클이 선사하는 흥겨운 무대로 초대합니다.&nbsp;</span><span style=""font-family: NotoSansCJKkr-Regular; font-size: 12pt; color: rgb(51, 51, 51);"">올가을 가장 여유롭고 신나는 하루, &lt;여유작 콘서트&gt;에서 함께하세요!</span></p></div><p style=""margin: 16px 0px; display: block; overflow-wrap: break-word;""><br></p></div>",서울돈화문국악당 국악마당,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=82113&fileTy=MEDIA&fileNo=1&thumbTy=M;https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=82114&fileTy=MEDIA&fileNo=1&thumbTy=M;https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=82115&fileTy=MEDIA&fileNo=1&thumbTy=M;https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=82116&fileTy=MEDIA&fileNo=1&thumbTy=M,서울돈화문국악당;여유작콘서트;국악공연;국악콘서트;추석공연;무료공연;삼현;피리밴드저클,엘리베이터;장애인 안내(휠체어 대여 및 기타);장애인화장실,02-3210-7001,www.sgtt.kr,약 50분,,,서울 종로구 와룡동 12-2,3134,"서울 종로구 율곡로 102 (와룡동, 서울 돈화문 국악당)",126.990670774537,37.577277847903,"지하철 1호선/3호선/5호선 종로3가역 7번출구, 600m",ul,ul
문화관광,ko,노원구,KOPx8qi2o,ko,Cg1x6l1,문화관광  > 전시시설,"ko:KOPx8qi2o,en:ENPx8qi2o,ja:JPPx8qi2o,zh-CN:CNPx8qi2o,zh-TW:TCPx8qi2o",https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=82071&fileTy=MEDIA&fileNo=1&thumbTy=M,2026 타이틀 매치 《오인환 vs. 장서영: 휴먼 에러》,최첨단 기술 시대에 인간만이 할 수 있는 창작을 고민하고 인간의 불완전함에서 비롯되는 오류와 정상성에서의 이탈을 창조의 동력으로 삼은 두 작가의 작업,2026.08.13,2026.10.25,2026.09.04,2026.09.04,"<div class=""se-contents"" role=""textbox"" style=""box-sizing: content-box;"" data-document-fixed-width=""false"" data-document-padding-top=""18"" data-document-padding-bottom=""18"" data-document-padding-left=""23"" data-document-padding-right=""23""><style type=""text/css"" data-seresponsive=""true"">.se-contents .se-scrollbox{overflow-x: auto; -ms-overflow-style: none; scrollbar-width: none;}.se-contents .se-scrollbox::-webkit-scrollbar{display: none;}.se-contents .se-responsive.se-image .se-caption{max-width: 100% !important;}.se-contents .se-responsive.se-image, .se-contents .se-responsive.se-video{max-width: 100%; height: auto !important;}.se-contents .se-responsive.se-image > *, .se-contents .se-responsive.se-video > *{max-width: 100%; min-width: 10px; height: auto !important;}.se-contents .se-responsive.se-video .se-video-wrapper{position: relative; padding-bottom: 56.25%; height: 0; overflow: hidden; display: block;}.se-contents .se-responsive.se-video .se-video-wrapper > iframe{width: 100% !important; height: 100% !important; position: absolute; left: 0px}</style><div class=""se-div"" style=""text-align: left; padding: 5px; width: calc(100% - 10px); overflow: auto;""><p style=""text-align: left; line-height: 1.6; margin: 0px; overflow-wrap: break-word;""><span style=""font-family: NotoSansCJKkr-Regular; font-size: 12pt; color: rgb(51, 51, 51);"">서울시립 북서울미술관은 2026년 13회 타이틀 매치에 오인환과 장서영 작가를 초청합니다. 오인환은 단일하게 규정할 수 없는 정체성의 다양성을 주제로 한 개념적·참여적 작업을, 장서영은 질병·노화·죽음을 영상과 기술 매체의 속성에 빗댄 영상·설치 작업을 선보여 왔습니다. 두 작가의 작업은 주제와 형식 면에서 달라 보이지만, 인간의 존재 조건과 속성을 깊이 탐구한다는 공통점을 가집니다. 2026 타이틀 매치 《오인환 vs. 장서영: 휴먼 에러》는 최첨단 기술이 인간의 창작을 대체할 수 있다는 믿음이 팽배해진 시대에 도리어 인간만이 할 수 있는 창작의 본질을 탐구합니다.</span></p></div><p style=""margin: 16px 0px; display: block; overflow-wrap: break-word;""><br></p></div>","서울시립 북서울미술관, 전시실 1·2·3·4 (1-2층)",https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=82073&fileTy=MEDIA&fileNo=1&thumbTy=M;https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=82074&fileTy=MEDIA&fileNo=1&thumbTy=M;https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=82075&fileTy=MEDIA&fileNo=1&thumbTy=M;https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=82076&fileTy=MEDIA&fileNo=1&thumbTy=M;https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=82077&fileTy=MEDIA&fileNo=1&thumbTy=M,서울시립미술관;북서울미술관;노원구미술관;중계동미술관;2026타이틀매치;오인환;장서영;휴먼에러,장애인화장실;장애인 전용 주차장;접근가능;엘리베이터;장애인 안내(휠체어 대여 및 기타),"[전시기획]02-2124-5268 [안내데스크]02-2124-5248,5249",https://sema.seoul.go.kr/kr/whatson/exhibition/detail?exNo=1563285,"화수목 10:00~20:00, 금 10:00~21:00, 주말 및 공휴일 10:00~19:00 ※월요일 휴관",,,서울 노원구 중계동 508,1783,"서울 노원구 동일로 1238 (중계동, 서울시립 북서울미술관)",127.066865579183,37.6406604547872,"지하철 7호선 하계역 1번 출구, 481m",ul,ul
문화관광,ko,마포구,KOPzmxljt,ko,Cg1x6l1,문화관광  > 전시시설,"ko:KOPzmxljt,en:ENPzmxljt,ja:JPPzmxljt,zh-CN:CNPzmxljt,zh-TW:TCPzmxljt,ru:RUPzmxljt",https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81953&fileTy=MEDIA&fileNo=1&thumbTy=M,"자연을 사랑한 화가들 - 김원, 유영국, 이인성, 이중섭, 임직순 ","마포구 신공덕동(만리재옛길 28 1층)에 위치한 56.3평의 화이트큐브로 금성문화재단의 서화, 도자 소장품 전시를 주로 소개한다.  ",2026.08.18,2026.09.15,2026.08.26,2026.09.04,"<div class=""se-contents"" role=""textbox"" style=""box-sizing: content-box;"" data-document-fixed-width=""false"" data-document-padding-top=""18"" data-document-padding-bottom=""18"" data-document-padding-left=""23"" data-document-padding-right=""23""><style type=""text/css"" data-seresponsive=""true"">.se-contents .se-scrollbox{overflow-x: auto; -ms-overflow-style: none; scrollbar-width: none;}.se-contents .se-scrollbox::-webkit-scrollbar{display: none;}.se-contents .se-responsive.se-image .se-caption{max-width: 100% !important;}.se-contents .se-responsive.se-image, .se-contents .se-responsive.se-video{max-width: 100%; height: auto !important;}.se-contents .se-responsive.se-image > *, .se-contents .se-responsive.se-video > *{max-width: 100%; min-width: 10px; height: auto !important;}.se-contents .se-responsive.se-video .se-video-wrapper{position: relative; padding-bottom: 56.25%; height: 0; overflow: hidden; display: block;}.se-contents .se-responsive.se-video .se-video-wrapper > iframe{width: 100% !important; height: 100% !important; position: absolute; left: 0px}</style><div class=""se-div"" style=""text-align: left; padding: 5px; width: calc(100% - 10px); overflow: auto;""><p style=""line-height: 1.6; margin: 0px; display: block; overflow-wrap: break-word;""><span style=""font-family: NotoSansCJKkr-Regular; font-size: 12pt; color: rgb(51, 51, 51);"">2026 KAS 서화 소장품 기획전 (재)금성문화재단은 출판문화 및 문화예술의 발전을 위해 2020년부터‘책읽는미술관’사업을 시작했습니다. 이 사업은 재단의 설립자 고(故) 김낙준 이사장님께서1990년대 중반부터 수집한 소장품(도자기·서화)을 문화유산 지정 신청하고, 연구보존 및 전시하는 활동을 포함합니다. 책읽는미술관 사업의 일환으로 기획된 서화 소장품전, &lt;자연을 사랑한 화가들 - 김원, 유영국, 이인성, 이중섭, 임직순&gt;은 바닷가, 계곡 등 자연을 그린 작품들을 보며 개성 넘치는 회화적 표현과 더불어 여름철 시원한 기분까지도 느껴볼 수 있도록 하였습니다. 또한, 한국근현대미술연구소의 작품 해제문을 바탕으로 고안한 아동용 해설을 읽으며 누구든지 쉽고 재미있게 작품을 감상할 수 있습니다. 다섯 점의 진작들로 구성된 작고도 소중한 전시에 참여하여 어린이들에게 창조적인 상상의 날개를 펼쳐줄 수 있도록 많은 관심 부탁드립니다.</span></p></div><p style=""margin: 16px 0px; display: block; overflow-wrap: break-word;""><br></p></div>",Kumsung Art Space(KAS),https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81955&fileTy=MEDIA&fileNo=1&thumbTy=M;https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81956&fileTy=MEDIA&fileNo=1&thumbTy=M;https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81957&fileTy=MEDIA&fileNo=1&thumbTy=M;https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81958&fileTy=MEDIA&fileNo=1&thumbTy=M,마포구; 공덕동; 갤러리; 어린이전시; 활동자료,,2077-8912/ 707-0399,https://www.kscf.co.kr/,월~목 10:00~17:00,"한국 근현대 회화, 자연을 소재로한 그림  ",,서울 마포구 신공덕동 8-3,4209,서울 마포구 만리재옛길 28 1층,126.955877040476,37.5463400186591,"지하철 5호선 공덕역, 4번출구 약460m",ul,ul
문화관광,ko,중구,KOPqkbvqx,ko,Cg1x6l1,문화관광  > 전시시설,"ko:KOPqkbvqx,en:ENPqkbvqx,ja:JPPqkbvqx,zh-CN:CNPqkbvqx,zh-TW:TCPqkbvqx,ru:RUPqkbvqx",https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81946&fileTy=MEDIA&fileNo=1&thumbTy=M,LALARECIPE × MeME : Happiness Recipe for Every Skin,"즐거운 레시피와 예술이 만나 완성하는 새로운 K-Beauty 경험.
라라레서피와 MeME 작가의 협업을 통해 뷰티와 아트가 어우러진 감각적인 전시",2026.08.01,2026.09.30,2026.08.26,2026.09.04,"<div class=""se-contents"" role=""textbox"" style=""box-sizing: content-box;"" data-document-fixed-width=""false"" data-document-padding-top=""18"" data-document-padding-bottom=""18"" data-document-padding-left=""23"" data-document-padding-right=""23""><style type=""text/css"" data-seresponsive=""true"">.se-contents .se-scrollbox{overflow-x: auto; -ms-overflow-style: none; scrollbar-width: none;}.se-contents .se-scrollbox::-webkit-scrollbar{display: none;}.se-contents .se-responsive.se-image .se-caption{max-width: 100% !important;}.se-contents .se-responsive.se-image, .se-contents .se-responsive.se-video{max-width: 100%; height: auto !important;}.se-contents .se-responsive.se-image > *, .se-contents .se-responsive.se-video > *{max-width: 100%; min-width: 10px; height: auto !important;}.se-contents .se-responsive.se-video .se-video-wrapper{position: relative; padding-bottom: 56.25%; height: 0; overflow: hidden; display: block;}.se-contents .se-responsive.se-video .se-video-wrapper > iframe{width: 100% !important; height: 100% !important; position: absolute; left: 0px}</style><div class=""se-div"" style=""text-align: left; padding: 5px; width: calc(100% - 10px); overflow: auto;""><p style=""line-height: 1.6; margin: 0px;""><span style=""font-family: NotoSansCJKkr-Regular; font-size: 12pt; color: rgb(51, 51, 51);"">즐거운 레시피와 예술이 만나 완성하는 새로운 K-Beauty 경험</span></p><p style=""line-height: 1.6; margin: 0px;""><span style=""font-family: NotoSansCJKkr-Regular; font-size: 12pt; color: rgb(51, 51, 51);"" class=""se-zws-run""><br></span></p><p style=""line-height: 1.6; margin: 0px;""><span style=""font-family: NotoSansCJKkr-Regular; font-size: 12pt; color: rgb(51, 51, 51);"">B the B DOWNTOWN에서 라라레서피와 MeME 작가가 만나 뷰티와 아트를 연결한 특별한 협업 전시를 선보입니다.</span></p><p style=""line-height: 1.6; margin: 0px;""><span style=""font-family: NotoSansCJKkr-Regular; font-size: 12pt; color: rgb(51, 51, 51);"">이번 전시는 MeME 작가의 ‘Problem Me, Solution ME’와 라라레서피의 ‘Happiness Recipe’를 연결해, 나를 이해하고 돌보며 나만의 행복을 발견하는 과정을 감각적인 공간으로 풀어냈습니다.</span></p><p style=""line-height: 1.6; margin: 0px;""><span style=""font-family: NotoSansCJKkr-Regular; font-size: 12pt; color: rgb(51, 51, 51);"">팝아트와 K-Beauty가 어우러진 전시 공간은 YUZU VITA C, CHERRY GLOW &amp; SUNSCREEN, MATCHA PDRN, BAKUCHIOL 등 총 4개의 테마존으로 구성됩니다. 각 공간에서는 다채로운 색감과 독특한 텍스처의 뷰티 제품을 직접 경험하고, MeME 작가의 대표 캐릭터와 작품을 함께 만나볼 수 있습니다.</span></p><p style=""line-height: 1.6; margin: 0px;""><span style=""font-family: NotoSansCJKkr-Regular; font-size: 12pt; color: rgb(51, 51, 51);"">관람객이 직접 참여하며 전시를 즐길 수 있는 프로그램도 마련되어 있습니다. 각 테마존을 체험하며 4개의 스탬프를 모두 모으면 럭키 가챠 이벤트에 참여할 수 있으며, SNS 참여를 통해 다양한 이벤트도 즐길 수 있습니다.</span></p><p style=""line-height: 1.6; margin: 0px;""><span style=""font-family: NotoSansCJKkr-Regular; font-size: 12pt; color: rgb(51, 51, 51);"">피부와 예술, 감정과 디자인, 경험과 행복이 만나는 공간.</span></p><p style=""line-height: 1.6; margin: 0px;""><span style=""font-family: NotoSansCJKkr-Regular; font-size: 12pt; color: rgb(51, 51, 51);"">B the B DOWNTOWN에서 나만의 행복 레시피(Find Your Own Happiness Recipe)를 발견해 보세요.</span></p></div><p style=""margin: 16px 0px; display: block; overflow-wrap: break-word;""><br></p></div>",서울특별시 중구 을지로 281 DDP 지하 DDP마켓 비더비(B the B) B2층,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81949&fileTy=MEDIA&fileNo=1&thumbTy=M;https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81950&fileTy=MEDIA&fileNo=1&thumbTy=M;https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81951&fileTy=MEDIA&fileNo=1&thumbTy=M;https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81952&fileTy=MEDIA&fileNo=1&thumbTy=M,DDP; 동대문역사문화공원역; 서울전시; 서울볼거리; 서울여행,장애인화장실;장애인 전용 주차장;엘리베이터;장애인 안내(휠체어 대여 및 기타),02-2153-0770,https://btheb.sba.kr/,"12:00 ~ 20:00, 매일","전시 안내 도슨트 운영, 외국어 해설 가능(영어, 중국어)",,서울 중구 을지로7가 143,4566,서울 중구 을지로 281 (을지로7가),127.010890355484,37.5680445876689,"지하철 2/4/5호선 동대문역사문화공원역, 1번출구 약50m",ul,ul
문화관광,ko,종로구,KOPh6s7u3,ko,Cg1x6l1,문화관광  > 전시시설,"ko:KOPh6s7u3,en:ENPh6s7u3,ja:JPPh6s7u3,zh-CN:CNPh6s7u3,zh-TW:TCPh6s7u3,ru:RUPh6s7u3",https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81943&fileTy=MEDIA&fileNo=1&thumbTy=M,The Color of Memory 메모리의 색,"AI·반도체 시대, ‘예술적 메모리 소자’로서의 회화를 재정의하다.",2026.08.27,2026.09.19,2026.08.26,2026.09.04,"<div class=""se-contents"" role=""textbox"" style=""box-sizing: content-box;"" data-document-fixed-width=""false"" data-document-padding-top=""18"" data-document-padding-bottom=""18"" data-document-padding-left=""23"" data-document-padding-right=""23""><style type=""text/css"" data-seresponsive=""true"">.se-contents .se-scrollbox{overflow-x: auto; -ms-overflow-style: none; scrollbar-width: none;}.se-contents .se-scrollbox::-webkit-scrollbar{display: none;}.se-contents .se-responsive.se-image .se-caption{max-width: 100% !important;}.se-contents .se-responsive.se-image, .se-contents .se-responsive.se-video{max-width: 100%; height: auto !important;}.se-contents .se-responsive.se-image > *, .se-contents .se-responsive.se-video > *{max-width: 100%; min-width: 10px; height: auto !important;}.se-contents .se-responsive.se-video .se-video-wrapper{position: relative; padding-bottom: 56.25%; height: 0; overflow: hidden; display: block;}.se-contents .se-responsive.se-video .se-video-wrapper > iframe{width: 100% !important; height: 100% !important; position: absolute; left: 0px}</style><div class=""se-div"" style=""text-align: left; padding: 5px; width: calc(100% - 10px); overflow: auto;""><p style=""line-height: 1.6; margin: 0px;""><span style=""font-family: NotoSansCJKkr-Regular; font-size: 12pt; color: rgb(51, 51, 51);"">공근혜갤러리는 오는 8월 27일부터 9월 19일까지, 2026년 새롭게 전속 계약을 맺은 작가 송영후의 서울 첫 대규모 개인전 《The Color of Memory 메모리의 색》을 개최한다.</span></p><p style=""line-height: 1.6; margin: 0px;""><span style=""font-family: NotoSansCJKkr-Regular; font-size: 12pt; color: rgb(51, 51, 51);"">이번 전시는 부산을 중심으로 독창적인 매체 실험과 회화 연구를 지속해 온 송영후 작가를 프리즈, 키아프, 광주비엔날레등의 국제적인 행사가 열리는 9월 미술의 달에 맞추어 글로벌 화단에 본격적으로 소개하는 자리다. 거대한 정보가 빛의 속도로 저장되고 휘발되는 'AI 메모리 반도체 시대'를 맞이하여, 회화가 어떻게 인간의 집단적 기억을 보존하고 시각적 데이터를 사유하는지 그 본질적 질문을 던진다.</span></p></div><p style=""margin: 16px 0px; display: block; overflow-wrap: break-word;""><br></p></div>",공근혜갤러리 K.O.N.G. GALLERY,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81945&fileTy=MEDIA&fileNo=1&thumbTy=M,서울;삼청동; 메모리; 반도체; 청와대; 전시회; 대한민국역사; 칼라,,02-738-7776,www.konggallery.com,"오전 10:30-오후 5:30, 매주 일, 월요일 휴관",영어 해설 가능 ,,서울 종로구 삼청동 157-78,3049,"서울 종로구 삼청로7길 38 (삼청동, 공근혜갤러리빌딩)",126.97967490139,37.5840268022577,"지하철 안국역 1번출구, 1.3km",ul,ul
문화관광,ko,광진구,KOPoyf5m1,ko,Cg1x6l1,문화관광  > 전시시설,"ko:KOPoyf5m1,en:ENPoyf5m1,ja:JPPoyf5m1,zh-CN:CNPoyf5m1,zh-TW:TCPoyf5m1,ru:RUPoyf5m1",https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81906&fileTy=MEDIA&fileNo=1&thumbTy=M,2026 서울시향 파크콘서트,"깊어가는 가을 밤, 울시향이 선사하는 웅장한 감동의 순간!
비그림파워코리아와 함께하는 2026 서울시향 파크 콘서트",2026.09.19,2026.09.19,2026.08.26,2026.09.04,"<div class=""se-contents"" role=""textbox"" style=""box-sizing: content-box;"" data-document-fixed-width=""false"" data-document-padding-top=""18"" data-document-padding-bottom=""18"" data-document-padding-left=""23"" data-document-padding-right=""23""><style type=""text/css"" data-seresponsive=""true"">.se-contents .se-scrollbox{overflow-x: auto; -ms-overflow-style: none; scrollbar-width: none;}.se-contents .se-scrollbox::-webkit-scrollbar{display: none;}.se-contents .se-responsive.se-image .se-caption{max-width: 100% !important;}.se-contents .se-responsive.se-image, .se-contents .se-responsive.se-video{max-width: 100%; height: auto !important;}.se-contents .se-responsive.se-image > *, .se-contents .se-responsive.se-video > *{max-width: 100%; min-width: 10px; height: auto !important;}.se-contents .se-responsive.se-video .se-video-wrapper{position: relative; padding-bottom: 56.25%; height: 0; overflow: hidden; display: block;}.se-contents .se-responsive.se-video .se-video-wrapper > iframe{width: 100% !important; height: 100% !important; position: absolute; left: 0px}</style><div class=""se-div"" style=""text-align: left; padding: 5px; width: calc(100% - 10px); overflow: auto;""><p style=""line-height: 1.6; margin: 0px;""><span style=""font-family: NotoSansCJKkr-Regular; font-size: 12pt; color: rgb(51, 51, 51);"">'선선한 가을바람이 불어오는 9월, 도심 속 숲에서 즐기는 특별한 음악 축제가 찾아옵니다. 얍 판 츠베덴 음악감독의 지휘 아래 서울시향의 깊이 있는 오케스트라 연주와 정상급 아티스트와의 협연을 한자리에서 만나보실 수 있습니다.</span></p><p style=""line-height: 1.6; margin: 0px;""><span style=""font-family: NotoSansCJKkr-Regular; font-size: 12pt; color: rgb(51, 51, 51);"" class=""se-zws-run""><br></span></p><p style=""line-height: 1.6; margin: 0px;""><span style=""font-family: NotoSansCJKkr-Regular; font-size: 12pt; color: rgb(51, 51, 51);"">가을의 정취가 머무는 도심 속 숲에서 사랑하는 가족, 친구와 함께 아름다운 음악이 선사하는 특별한 순간을 만끽해보시기 바랍니다.</span></p><p style=""line-height: 1.6; margin: 0px;""><span style=""font-family: NotoSansCJKkr-Regular; font-size: 12pt; color: rgb(51, 51, 51);"" class=""se-zws-run""><br></span></p><p style=""line-height: 1.6; margin: 0px;""><span style=""font-family: NotoSansCJKkr-Regular; font-size: 12pt; color: rgb(51, 51, 51);"">[출연진]</span></p><p style=""line-height: 1.6; margin: 0px;""><span style=""font-family: NotoSansCJKkr-Regular; font-size: 12pt; color: rgb(51, 51, 51);"">&nbsp;&nbsp;· 지휘: 얍 판 츠베덴(서울시향 음악감독)</span></p><p style=""line-height: 1.6; margin: 0px;""><span style=""font-family: NotoSansCJKkr-Regular; font-size: 12pt; color: rgb(51, 51, 51);"">&nbsp;&nbsp;· 협연: 서혜경(피아노), 최재림(뮤지컬 배우)</span></p><p style=""line-height: 1.6; margin: 0px;""><span style=""font-family: NotoSansCJKkr-Regular; font-size: 12pt; color: rgb(51, 51, 51);"">&nbsp;&nbsp;· 연주: 서울시립교향악단</span></p><p style=""line-height: 1.6; margin: 0px;""><span style=""font-family: NotoSansCJKkr-Regular; font-size: 12pt; color: rgb(51, 51, 51);"">&nbsp;&nbsp;· 사회: 신윤주(서울시향 홍보대사)</span></p><p style=""line-height: 1.6; margin: 0px;""><span style=""font-family: NotoSansCJKkr-Regular; font-size: 12pt; color: rgb(51, 51, 51);"">- 주최: 서울특별시</span></p><p style=""line-height: 1.6; margin: 0px;""><span style=""font-family: NotoSansCJKkr-Regular; font-size: 12pt; color: rgb(51, 51, 51);"">- 주관: 서울시립교향악단</span></p><p style=""line-height: 1.6; margin: 0px;""><span style=""font-family: NotoSansCJKkr-Regular; font-size: 12pt; color: rgb(51, 51, 51);"">- 후원: 비그림파워코리아</span></p></div><p style=""margin: 16px 0px; display: block; overflow-wrap: break-word;""><br></p></div>",서울어린이대공원 숲속의무대,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81908&fileTy=MEDIA&fileNo=1&thumbTy=M;https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81909&fileTy=MEDIA&fileNo=1&thumbTy=M, 클래식; 오케스트라; 음악; 어린이대공원; 숲속의무대; 야외음악회; 클래식음악회; 서울시향; 파크콘서트; 무료공연; 가을음악회; 야간공연;공연; 무료공연; 행사,장애인화장실;장애인 전용 주차장;접근가능;엘리베이터;장애인 안내(휠체어 대여 및 기타),(재)서울시립교향악단 1588-1210,https://www.seoulphil.or.kr/perf/view?perfNo=7597,공연시간 19:00 ~ 20:30,"수어 통역 진행, 서울시 및 서울시향 유튜브 생중계",,서울 광진구 능동 18,4991,"서울 광진구 능동로 216 (능동, 어린이대공원)",127.078770241307,37.5520117940291,"지하철 5호선 아차산역, 4번출구 약961m
지하철 7호선 어린이대공원역, 1번출구 약520m",ul,ul
